word	POS	label	negative	neutral	positive
N-aswell	common.nouns	neutral	0.002	0.998	0
N-atm	common.nouns	neutral	0.002	0.998	0
N-attempt	common.nouns	neutral	0.002	0.998	0
N-auction	common.nouns	neutral	0	0.998	0.002
N-audience	common.nouns	neutral	0	0.998	0.002
N-audio	common.nouns	neutral	0.002	0.998	0
N-auditions	common.nouns	neutral	0	0.998	0.002
N-auntie	common.nouns	neutral	0	0.998	0.002
N-aunts	common.nouns	neutral	0	0.998	0.002
N-aunty	common.nouns	neutral	0	0.998	0.002
N-ave	common.nouns	neutral	0	0.998	0.002
N-avi	common.nouns	positive	0	0.001	0.999
N-b	common.nouns	neutral	0	0.998	0.002
N-b'day	common.nouns	neutral	0	0.998	0.002
N-b-day	common.nouns	neutral	0	0.998	0.002
N-babe	common.nouns	neutral	0	0.998	0.002
N-babee	common.nouns	neutral	0	0.998	0.002
N-babes	common.nouns	neutral	0	0.998	0.002
N-babies	common.nouns	neutral	0	0.998	0.002
N-baby	common.nouns	neutral	0	0.998	0.002
N-babygirl	common.nouns	neutral	0	0.998	0.002
N-babys	common.nouns	neutral	0	0.998	0.002
N-babyy	common.nouns	neutral	0	0.998	0.002
N-back	common.nouns	neutral	0	0.998	0.002
N-backgrounds	common.nouns	positive	0	0.029	0.971
N-backround	common.nouns	positive	0	0.001	0.999
N-backup	common.nouns	neutral	0.002	0.998	0
N-backyard	common.nouns	neutral	0.002	0.998	0
N-bacon	common.nouns	neutral	0	0.998	0.002
N-badge	common.nouns	neutral	0	0.998	0.002
N-bae	common.nouns	neutral	0	0.998	0.002
N-bagel	common.nouns	neutral	0	0.998	0.002
N-bags	common.nouns	neutral	0	0.998	0.002
N-bak	common.nouns	neutral	0	0.998	0.002
N-balls	common.nouns	neutral	0	0.998	0.002
N-bananas	common.nouns	neutral	0	0.998	0.002
N-bands	common.nouns	neutral	0	0.998	0.002
N-bangs	common.nouns	neutral	0	0.998	0.002
N-bank	common.nouns	neutral	0.002	0.998	0
N-banks	common.nouns	neutral	0.002	0.998	0
N-bar	common.nouns	neutral	0	0.998	0.002
N-barbie	common.nouns	neutral	0	0.998	0.002
N-bars	common.nouns	neutral	0.002	0.998	0
N-base	common.nouns	neutral	0	0.998	0.002
N-batteries	common.nouns	neutral	0.002	0.998	0
N-bb	common.nouns	neutral	0.002	0.998	0
N-bball	common.nouns	neutral	0	0.998	0.002
N-bbc	common.nouns	neutral	0.002	0.998	0
N-bbq	common.nouns	neutral	0	0.998	0.002
N-bby	common.nouns	neutral	0	0.998	0.002
N-bday	common.nouns	neutral	0	0.998	0.002
N-beach	common.nouns	neutral	0	0.998	0.002
N-bean	common.nouns	neutral	0.002	0.998	0
N-beans	common.nouns	neutral	0	0.998	0.002
N-bear	common.nouns	neutral	0	0.998	0.002
N-bears	common.nouns	neutral	0.002	0.998	0
N-beatles	common.nouns	neutral	0	0.998	0.002
N-beats	common.nouns	neutral	0	0.998	0.002
N-beb	common.nouns	neutral	0	0.998	0.002
N-bedd	common.nouns	neutral	0	0.998	0.002
N-bee	common.nouns	neutral	0	0.998	0.002
N-beers	common.nouns	neutral	0	0.998	0.002
N-begining	common.nouns	neutral	0.002	0.998	0
N-behalf	common.nouns	neutral	0	0.998	0.002
N-belieber	common.nouns	neutral	0	0.998	0.002
N-beliebers	common.nouns	neutral	0	0.998	0.002
N-bells	common.nouns	positive	0	0.001	0.999
N-berry	common.nouns	neutral	0	0.998	0.002
N-bestfriend	common.nouns	neutral	0	0.998	0.002
N-bestfriends	common.nouns	neutral	0	0.998	0.002
N-bestie	common.nouns	neutral	0	0.998	0.002
N-besties	common.nouns	neutral	0	0.998	0.002
N-beta	common.nouns	neutral	0	0.998	0.002
N-bf	common.nouns	neutral	0.002	0.998	0
N-bff	common.nouns	neutral	0	0.998	0.002
N-bffs	common.nouns	neutral	0	0.998	0.002
N-bg	common.nouns	neutral	0	0.998	0.002
N-bible	common.nouns	neutral	0	0.998	0.002
N-bikini	common.nouns	neutral	0	0.998	0.002
N-bills	common.nouns	neutral	0.002	0.998	0
N-bio	common.nouns	neutral	0	0.998	0.002
N-birds	common.nouns	neutral	0	0.998	0.002
N-birthdaay	common.nouns	neutral	0	0.998	0.002
N-birthdays	common.nouns	neutral	0	0.998	0.002
N-birthdayy	common.nouns	positive	0	0.001	0.999
N-biscuits	common.nouns	neutral	0	0.998	0.002
N-bits	common.nouns	neutral	0	0.998	0.002
N-biz	common.nouns	neutral	0.002	0.998	0
N-blanket	common.nouns	neutral	0	0.998	0.002
N-blankets	common.nouns	neutral	0	0.998	0.002
N-block	common.nouns	neutral	0.002	0.998	0
N-blog	common.nouns	neutral	0	0.998	0.002
N-blogger	common.nouns	neutral	0	0.998	0.002
N-bloggers	common.nouns	neutral	0	0.998	0.002
N-blogs	common.nouns	neutral	0	0.998	0.002
N-blood	common.nouns	neutral	0.002	0.998	0
N-blu-ray	common.nouns	neutral	0	0.998	0.002
N-blue	common.nouns	neutral	0	0.998	0.002
N-blunt	common.nouns	neutral	0	0.998	0.002
N-board	common.nouns	neutral	0	0.998	0.002
N-boi	common.nouns	neutral	0	0.998	0.002
N-booboo	common.nouns	neutral	0.002	0.998	0
N-boobs	common.nouns	neutral	0.002	0.998	0
N-borders	common.nouns	neutral	0.002	0.998	0
N-bot	common.nouns	neutral	0	0.998	0.002
N-both	common.nouns	neutral	0	0.998	0.002
N-bottles	common.nouns	neutral	0	0.998	0.002
N-bow	common.nouns	neutral	0	0.998	0.002
N-bowling	common.nouns	neutral	0	0.998	0.002
N-boxes	common.nouns	neutral	0	0.998	0.002
N-boxing	common.nouns	neutral	0	0.998	0.002
N-boyfriend	common.nouns	neutral	0	0.998	0.002
N-boyfriends	common.nouns	neutral	0	0.998	0.002
N-boys	common.nouns	neutral	0	0.998	0.002
N-boyy	common.nouns	neutral	0	0.998	0.002
N-boyz	common.nouns	neutral	0	0.998	0.002
N-bra	common.nouns	neutral	0	0.998	0.002
N-bracelets	common.nouns	neutral	0	0.998	0.002
N-brand	common.nouns	neutral	0	0.998	0.002
N-breast	common.nouns	neutral	0	0.998	0.002
N-breathe	common.nouns	neutral	0	0.998	0.002
N-breeze	common.nouns	neutral	0	0.998	0.002
N-british	common.nouns	neutral	0	0.998	0.002
N-bro	common.nouns	neutral	0	0.998	0.002
N-broadcasting	common.nouns	neutral	0	0.998	0.002
N-bros	common.nouns	neutral	0	0.998	0.002
N-brotha	common.nouns	neutral	0	0.998	0.002
N-brothers	common.nouns	neutral	0	0.998	0.002
N-brownie	common.nouns	neutral	0	0.998	0.002
N-brownies	common.nouns	neutral	0	0.998	0.002
N-browser	common.nouns	neutral	0.002	0.998	0
N-brunch	common.nouns	neutral	0	0.998	0.002
N-bubbles	common.nouns	neutral	0	0.998	0.002
N-buck	common.nouns	neutral	0	0.998	0.002
N-bucks	common.nouns	neutral	0	0.998	0.002
N-buddies	common.nouns	neutral	0	0.998	0.002
N-budget	common.nouns	neutral	0.002	0.998	0
N-buds	common.nouns	neutral	0	0.998	0.002
N-bueno	common.nouns	negative	0.999	0.001	0
N-bugger	common.nouns	negative	0.999	0.001	0
N-bull	common.nouns	neutral	0.002	0.998	0
N-bunches	common.nouns	neutral	0	0.998	0.002
N-bunny	common.nouns	neutral	0	0.998	0.002
N-burger	common.nouns	neutral	0	0.998	0.002
N-burgers	common.nouns	neutral	0	0.998	0.002
N-burrito	common.nouns	neutral	0.002	0.998	0
N-buses	common.nouns	neutral	0.002	0.998	0
N-butterflies	common.nouns	neutral	0	0.998	0.002
N-buttons	common.nouns	neutral	0	0.998	0.002
N-c	common.nouns	neutral	0	0.998	0.002
N-cable	common.nouns	neutral	0.002	0.998	0
N-caffeine	common.nouns	neutral	0	0.998	0.002
N-cakes	common.nouns	neutral	0	0.998	0.002
N-calories	common.nouns	neutral	0	0.998	0.002
N-camera	common.nouns	neutral	0.002	0.998	0
N-cameras	common.nouns	neutral	0	0.998	0.002
N-camper	common.nouns	neutral	0.002	0.998	0
N-candles	common.nouns	neutral	0	0.998	0.002
N-cane	common.nouns	neutral	0	0.998	0.002
N-canes	common.nouns	neutral	0	0.998	0.002
N-cans	common.nouns	neutral	0.002	0.998	0
N-cap	common.nouns	neutral	0	0.998	0.002
N-cardio	common.nouns	neutral	0	0.998	0.002
N-care	common.nouns	neutral	0	0.998	0.002
N-caribbean	common.nouns	neutral	0	0.998	0.002
N-carnival	common.nouns	neutral	0	0.998	0.002
N-carpet	common.nouns	neutral	0.002	0.998	0
N-carrot	common.nouns	neutral	0	0.998	0.002
N-carrots	common.nouns	neutral	0	0.998	0.002
N-cars	common.nouns	neutral	0.002	0.998	0
N-cartoon	common.nouns	neutral	0	0.998	0.002
N-cartoons	common.nouns	neutral	0	0.998	0.002
N-cases	common.nouns	neutral	0	0.998	0.002
N-catch	common.nouns	neutral	0	0.998	0.002
N-cats	common.nouns	neutral	0	0.998	0.002
N-cause	common.nouns	neutral	0	0.998	0.002
N-cave	common.nouns	neutral	0	0.998	0.002
N-cc	common.nouns	neutral	0	0.998	0.002
N-cd	common.nouns	neutral	0	0.998	0.002
N-cd's	common.nouns	neutral	0	0.998	0.002
N-cds	common.nouns	neutral	0	0.998	0.002
N-celeb	common.nouns	neutral	0	0.998	0.002
N-celebrations	common.nouns	neutral	0	0.998	0.002
N-celebrities	common.nouns	neutral	0	0.998	0.002
N-celebrity	common.nouns	neutral	0	0.998	0.002
N-celebs	common.nouns	neutral	0	0.998	0.002
N-cellphone	common.nouns	neutral	0.002	0.998	0
N-centre	common.nouns	neutral	0.002	0.998	0
N-cents	common.nouns	neutral	0	0.998	0.002
N-chai	common.nouns	neutral	0	0.998	0.002
N-champions	common.nouns	neutral	0	0.998	0.002
N-championship	common.nouns	neutral	0.002	0.998	0
N-change	common.nouns	neutral	0	0.998	0.002
N-changes	common.nouns	neutral	0	0.998	0.002
N-channels	common.nouns	neutral	0.002	0.998	0
N-chapters	common.nouns	neutral	0	0.998	0.002
N-characters	common.nouns	neutral	0	0.998	0.002
N-chart	common.nouns	neutral	0	0.998	0.002
N-charts	common.nouns	neutral	0	0.998	0.002
N-chats	common.nouns	neutral	0.002	0.998	0
N-cheese	common.nouns	neutral	0	0.998	0.002
N-chef	common.nouns	neutral	0	0.998	0.002
N-chem	common.nouns	neutral	0.002	0.998	0
N-chic	common.nouns	neutral	0.002	0.998	0
N-chica	common.nouns	neutral	0	0.998	0.002
N-chick	common.nouns	neutral	0	0.998	0.002
N-chicken	common.nouns	neutral	0	0.998	0.002
N-chicks	common.nouns	neutral	0	0.998	0.002
N-children	common.nouns	neutral	0	0.998	0.002
N-chili	common.nouns	neutral	0	0.998	0.002
N-chill	common.nouns	neutral	0	0.998	0.002
N-chilli	common.nouns	neutral	0	0.998	0.002
N-chin	common.nouns	neutral	0.002	0.998	0
N-chinese	common.nouns	neutral	0	0.998	0.002
N-chipmunk	common.nouns	neutral	0	0.998	0.002
N-chips	common.nouns	neutral	0	0.998	0.002
N-choc	common.nouns	neutral	0	0.998	0.002
N-choco	common.nouns	neutral	0	0.998	0.002
N-chocolates	common.nouns	neutral	0	0.998	0.002
N-choices	common.nouns	neutral	0	0.998	0.002
N-chores	common.nouns	neutral	0.002	0.998	0
N-christmas	common.nouns	neutral	0	0.998	0.002
N-chrome	common.nouns	neutral	0.002	0.998	0
N-cinderella	common.nouns	neutral	0	0.998	0.002
N-cities	common.nouns	neutral	0	0.998	0.002
N-clan	common.nouns	neutral	0	0.998	0.002
N-classes	common.nouns	neutral	0	0.998	0.002
N-classmates	common.nouns	neutral	0	0.998	0.002
N-classroom	common.nouns	neutral	0	0.998	0.002
N-clients	common.nouns	neutral	0	0.998	0.002
N-clinic	common.nouns	neutral	0	0.998	0.002
N-clips	common.nouns	neutral	0	0.998	0.002
N-clock	common.nouns	neutral	0	0.998	0.002
N-cloud	common.nouns	neutral	0	0.998	0.002
N-clouds	common.nouns	neutral	0	0.998	0.002
N-clue	common.nouns	neutral	0.002	0.998	0
N-cluster)	common.nouns	negative	0.999	0.001	0
N-cm	common.nouns	neutral	0	0.998	0.002
N-coach	common.nouns	neutral	0	0.998	0.002
N-cock	common.nouns	neutral	0	0.998	0.002
N-cocktails	common.nouns	neutral	0	0.998	0.002
N-coco	common.nouns	neutral	0	0.998	0.002
N-coconut	common.nouns	neutral	0	0.998	0.002
N-codes	common.nouns	neutral	0	0.998	0.002
N-coincidence	common.nouns	positive	0	0.001	0.999
N-cola	common.nouns	neutral	0	0.998	0.002
N-collage	common.nouns	neutral	0	0.998	0.002
N-colleagues	common.nouns	neutral	0	0.998	0.002
N-cologne	common.nouns	neutral	0.002	0.998	0
N-colour	common.nouns	neutral	0	0.998	0.002
N-colours	common.nouns	neutral	0	0.998	0.002
N-colts	common.nouns	neutral	0	0.998	0.002
N-com	common.nouns	neutral	0.002	0.998	0
N-combo	common.nouns	neutral	0	0.998	0.002
N-comedian	common.nouns	positive	0	0.001	0.999
N-comedy	common.nouns	neutral	0	0.998	0.002
N-comics	common.nouns	neutral	0.002	0.998	0
N-comm	common.nouns	neutral	0	0.998	0.002
N-comments	common.nouns	neutral	0	0.998	0.002
N-commercials	common.nouns	neutral	0	0.998	0.002
N-communication	common.nouns	neutral	0.002	0.998	0
N-comp	common.nouns	neutral	0.002	0.998	0
N-companies	common.nouns	neutral	0.002	0.998	0
N-compliments	common.nouns	positive	0	0.001	0.999
N-computers	common.nouns	neutral	0.002	0.998	0
N-concept	common.nouns	neutral	0	0.998	0.002
N-concern	common.nouns	neutral	0	0.998	0.002
N-concerts	common.nouns	neutral	0.002	0.998	0
N-confirmation	common.nouns	neutral	0.001	0.998	0.001
N-connections	common.nouns	neutral	0	0.998	0.002
N-contacts	common.nouns	neutral	0.002	0.998	0
N-contest	common.nouns	neutral	0	0.998	0.002
N-contests	common.nouns	neutral	0	0.998	0.002
N-conversations	common.nouns	neutral	0	0.998	0.002
N-convo	common.nouns	neutral	0	0.998	0.002
N-convos	common.nouns	neutral	0.002	0.998	0
N-cookie	common.nouns	neutral	0	0.998	0.002
N-cookies	common.nouns	neutral	0	0.998	0.002
N-cop	common.nouns	neutral	0	0.998	0.002
N-copies	common.nouns	neutral	0	0.998	0.002
N-cops	common.nouns	neutral	0.002	0.998	0
N-couch	common.nouns	neutral	0	0.998	0.002
N-countdown	common.nouns	neutral	0	0.998	0.002
N-countries	common.nouns	neutral	0.002	0.998	0
N-county	common.nouns	neutral	0.002	0.998	0
N-couples	common.nouns	neutral	0.002	0.998	0
N-course	common.nouns	positive	0	0.001	0.999
N-coursee	common.nouns	neutral	0	0.998	0.002
N-coursework	common.nouns	neutral	0.002	0.998	0
N-cousin	common.nouns	neutral	0	0.998	0.002
N-cousins	common.nouns	neutral	0	0.998	0.002
N-cover	common.nouns	neutral	0	0.998	0.002
N-coverage	common.nouns	neutral	0.002	0.998	0
N-covers	common.nouns	neutral	0	0.998	0.002
N-cow	common.nouns	neutral	0	0.998	0.002
N-cowboys	common.nouns	neutral	0	0.998	0.002
N-coworkers	common.nouns	neutral	0.002	0.998	0
N-cows	common.nouns	neutral	0.002	0.998	0
N-crackers	common.nouns	neutral	0	0.998	0.002
N-cramps	common.nouns	negative	0.999	0.001	0
N-creativity	common.nouns	neutral	0	0.998	0.002
N-credits	common.nouns	neutral	0	0.998	0.002
N-crew	common.nouns	neutral	0	0.998	0.002
N-crush	common.nouns	neutral	0	0.998	0.002
N-cube	common.nouns	neutral	0.002	0.998	0
N-cupcake	common.nouns	neutral	0	0.998	0.002
N-cupcakes	common.nouns	neutral	0	0.998	0.002
N-cuppa	common.nouns	neutral	0	0.998	0.002
N-cups	common.nouns	neutral	0	0.998	0.002
N-customers	common.nouns	neutral	0	0.998	0.002
N-cut	common.nouns	neutral	0	0.998	0.002
N-cutie	common.nouns	positive	0	0.401	0.599
N-cuzzo	common.nouns	neutral	0	0.998	0.002
N-cycling	common.nouns	neutral	0.002	0.998	0
N-d	common.nouns	neutral	0	0.998	0.002
N-da	common.nouns	neutral	0	0.998	0.002
N-daay	common.nouns	positive	0	0.001	0.999
N-dad's	common.nouns	neutral	0	0.998	0.002
N-daddy	common.nouns	neutral	0	0.998	0.002
N-dads	common.nouns	neutral	0.002	0.998	0
N-dancers	common.nouns	neutral	0	0.998	0.002
N-dancing	common.nouns	neutral	0	0.998	0.002
N-darl	common.nouns	neutral	0	0.998	0.002
N-darlin	common.nouns	neutral	0	0.998	0.002
N-dash	common.nouns	neutral	0	0.998	0.002
N-dates	common.nouns	neutral	0	0.998	0.002
N-daughters	common.nouns	neutral	0	0.998	0.002
N-days	common.nouns	neutral	0	0.998	0.002
N-dayss	common.nouns	neutral	0	0.998	0.002
N-dayy	common.nouns	neutral	0	0.998	0.002
N-ddub	common.nouns	neutral	0	0.998	0.002
N-de	common.nouns	neutral	0	0.998	0.002
N-deadline	common.nouns	neutral	0.002	0.998	0
N-deals	common.nouns	neutral	0	0.998	0.002
N-debate	common.nouns	neutral	0	0.998	0.002
N-dec	common.nouns	neutral	0	0.998	0.002
N-decisions	common.nouns	neutral	0.002	0.998	0
N-decorations	common.nouns	neutral	0.002	0.998	0
N-deed	common.nouns	neutral	0	0.998	0.002
N-def	common.nouns	neutral	0	0.998	0.002
N-degrassi	common.nouns	neutral	0.002	0.998	0
N-degrees	common.nouns	neutral	0.002	0.998	0
N-dem	common.nouns	neutral	0.002	0.998	0
N-demo	common.nouns	neutral	0	0.998	0.002
N-dentist	common.nouns	negative	0.999	0.001	0
N-dept	common.nouns	neutral	0	0.998	0.002
N-der	common.nouns	neutral	0	0.998	0.002
N-designs	common.nouns	neutral	0	0.998	0.002
N-desktop	common.nouns	neutral	0	0.998	0.002
N-destiny	common.nouns	neutral	0	0.998	0.002
N-deus	common.nouns	neutral	0.002	0.998	0
N-dev	common.nouns	neutral	0	0.998	0.002
N-di	common.nouns	neutral	0.002	0.998	0
N-diabetes	common.nouns	neutral	0.002	0.998	0
N-diaries	common.nouns	neutral	0	0.998	0.002
N-dias	common.nouns	neutral	0.002	0.998	0
N-diff	common.nouns	neutral	0	0.998	0.002
N-digits	common.nouns	neutral	0	0.998	0.002
N-dinosaur	common.nouns	neutral	0	0.998	0.002
N-directions	common.nouns	neutral	0	0.998	0.002
N-disco	common.nouns	neutral	0	0.998	0.002
N-dishes	common.nouns	neutral	0	0.998	0.002
N-disney	common.nouns	neutral	0	0.998	0.002
N-diva	common.nouns	neutral	0	0.998	0.002
N-dj	common.nouns	neutral	0	0.998	0.002
N-dm	common.nouns	neutral	0	0.998	0.002
N-dm's	common.nouns	neutral	0.002	0.998	0
N-dms	common.nouns	neutral	0.002	0.998	0
N-dmv	common.nouns	neutral	0.002	0.998	0
N-doc	common.nouns	neutral	0.002	0.998	0
N-docs	common.nouns	neutral	0.002	0.998	0
N-doctors	common.nouns	negative	0.999	0.001	0
N-doggie	common.nouns	neutral	0.002	0.998	0
N-doggy	common.nouns	neutral	0.002	0.998	0
N-dogs	common.nouns	neutral	0	0.998	0.002
N-doll	common.nouns	neutral	0	0.998	0.002
N-dollars	common.nouns	neutral	0	0.998	0.002
N-dolls	common.nouns	neutral	0	0.998	0.002
N-dolphins	common.nouns	neutral	0	0.998	0.002
N-donations	common.nouns	neutral	0	0.998	0.002
N-donut	common.nouns	neutral	0	0.998	0.002
N-donuts	common.nouns	neutral	0	0.998	0.002
N-doors	common.nouns	neutral	0.002	0.998	0
N-dork	common.nouns	neutral	0	0.998	0.002
N-dorm	common.nouns	neutral	0.002	0.998	0
N-dormir	common.nouns	neutral	0	0.998	0.002
N-download	common.nouns	neutral	0.002	0.998	0
N-downloads	common.nouns	neutral	0	0.998	0.002
N-downstairs	common.nouns	neutral	0.002	0.998	0
N-downtown	common.nouns	neutral	0	0.998	0.002
N-dp	common.nouns	neutral	0	0.998	0.002
N-dr	common.nouns	neutral	0.002	0.998	0
N-draft	common.nouns	neutral	0	0.998	0.002
N-drama	common.nouns	neutral	0	0.998	0.002
N-drawings	common.nouns	neutral	0	0.998	0.002
N-dream	common.nouns	neutral	0	0.998	0.002
N-dress	common.nouns	neutral	0	0.998	0.002
N-dresses	common.nouns	neutral	0	0.998	0.002
N-drinks	common.nouns	neutral	0	0.998	0.002
N-drivers	common.nouns	neutral	0.002	0.998	0
N-driving	common.nouns	neutral	0.002	0.998	0
N-droid	common.nouns	neutral	0	0.998	0.002
N-drop	common.nouns	neutral	0.002	0.998	0
N-drugs	common.nouns	neutral	0.002	0.998	0
N-drums	common.nouns	neutral	0	0.998	0.002
N-dryer	common.nouns	neutral	0.002	0.998	0
N-ds	common.nouns	neutral	0.001	0.998	0.001
N-duck	common.nouns	neutral	0	0.998	0.002
N-ducks	common.nouns	neutral	0	0.998	0.002
N-dude	common.nouns	neutral	0	0.998	0.002
N-dudee	common.nouns	neutral	0	0.998	0.002
N-dudes	common.nouns	neutral	0	0.998	0.002
N-dutch	common.nouns	neutral	0	0.998	0.002
N-duvet	common.nouns	neutral	0.002	0.998	0
N-dvd	common.nouns	neutral	0	0.998	0.002
N-dvds	common.nouns	neutral	0	0.998	0.002
N-dvr	common.nouns	neutral	0.002	0.998	0
N-e	common.nouns	neutral	0	0.998	0.002
N-e-mail	common.nouns	neutral	0	0.998	0.002
N-eagle	common.nouns	neutral	0	0.998	0.002
N-eagles	common.nouns	neutral	0.002	0.998	0
N-earrings	common.nouns	neutral	0	0.998	0.002
N-ears	common.nouns	neutral	0	0.998	0.002
N-economy	common.nouns	neutral	0.002	0.998	0
N-editing	common.nouns	neutral	0	0.998	0.002
N-edition	common.nouns	neutral	0	0.998	0.002
N-eff	common.nouns	negative	0.999	0.001	0
N-efforts	common.nouns	neutral	0	0.998	0.002
N-eggnog	common.nouns	neutral	0	0.998	0.002
N-eggs	common.nouns	neutral	0	0.998	0.002
N-ego	common.nouns	neutral	0	0.998	0.002
N-email	common.nouns	neutral	0	0.998	0.002
N-emails	common.nouns	neutral	0.002	0.998	0
N-employee	common.nouns	neutral	0	0.998	0.002
N-ends	common.nouns	neutral	0.002	0.998	0
N-english	common.nouns	neutral	0	0.998	0.002
N-enough	common.nouns	neutral	0	0.998	0.002
N-entries	common.nouns	neutral	0	0.998	0.002
N-entro	common.nouns	neutral	0	0.998	0.002
N-ent�â���Â�£o	common.nouns	neutral	0	0.998	0.002
N-enuf	common.nouns	neutral	0.002	0.998	0
N-enuff	common.nouns	neutral	0.002	0.998	0
N-envy	common.nouns	neutral	0	0.998	0.002
N-ep	common.nouns	neutral	0	0.998	0.002
N-epi	common.nouns	neutral	0	0.998	0.002
N-episodes	common.nouns	neutral	0.002	0.998	0
N-eps	common.nouns	neutral	0.002	0.998	0
N-er	common.nouns	neutral	0.002	0.998	0
N-errands	common.nouns	neutral	0	0.998	0.002
N-espresso	common.nouns	neutral	0	0.998	0.002
N-essays	common.nouns	negative	0.999	0.001	0
N-est	common.nouns	neutral	0	0.998	0.002
N-et	common.nouns	neutral	0	0.998	0.002
N-etc	common.nouns	neutral	0	0.998	0.002
N-events	common.nouns	neutral	0	0.998	0.002
N-every1	common.nouns	neutral	0	0.998	0.002
N-everybody	common.nouns	neutral	0	0.998	0.002
N-everyone	common.nouns	neutral	0	0.998	0.002
N-everyonee	common.nouns	neutral	0	0.998	0.002
N-everything	common.nouns	neutral	0	0.998	0.002
N-ex	common.nouns	neutral	0.002	0.998	0
N-example	common.nouns	neutral	0	0.998	0.002
N-exams	common.nouns	neutral	0.002	0.998	0
N-excuse	common.nouns	neutral	0	0.998	0.002
N-expectations	common.nouns	neutral	0	0.998	0.002
N-experiment	common.nouns	neutral	0	0.998	0.002
N-expo	common.nouns	neutral	0	0.998	0.002
N-extensions	common.nouns	neutral	0	0.998	0.002
N-eyed	common.nouns	neutral	0	0.998	0.002
N-eyes	common.nouns	neutral	0	0.998	0.002
N-f	common.nouns	neutral	0	0.998	0.002
N-faces	common.nouns	neutral	0	0.998	0.002
N-facts	common.nouns	neutral	0	0.998	0.002
N-fam	common.nouns	neutral	0	0.998	0.002
N-familia	common.nouns	neutral	0	0.998	0.002
N-families	common.nouns	neutral	0	0.998	0.002
N-family	common.nouns	neutral	0	0.998	0.002
N-fan	common.nouns	neutral	0	0.998	0.002
N-fanfic	common.nouns	neutral	0	0.998	0.002
N-fansite	common.nouns	neutral	0	0.998	0.002
N-fantasy	common.nouns	neutral	0	0.998	0.002
N-farm	common.nouns	neutral	0	0.998	0.002
N-father	common.nouns	neutral	0	0.998	0.002
N-faves	common.nouns	neutral	0	0.998	0.002
N-favor	common.nouns	neutral	0	0.998	0.002
N-favourite	common.nouns	neutral	0	0.998	0.002
